time,MM97,MM32,PZ_ALER,PROF_22,SP1_PZEST,SP2_PZ1,PROF_11,PROF_21,PROF_1,PROF_2,PROF_3,PROF_4,PROF_5,PROF_6,P1002,P1003,PC1_AMS_BIS,PC2_AMS,PC3_AMS,PC4_AMS,PIEZ1,PIEZ11,PIEZ13,PIEZ14,PIEZ15,PIEZ16,PIEZ17,PIEZ2,PIEZ3,PIEZ5,PIEZ6,PIEZ7,PIEZ8,PIEZ9,PIEZM1,PIEZM2,PIEZM3,PIEZM5,PIEZM6,PIEZM7,PIEZM8,PP202,PZ18,PZ20,PZ4,PZ7,PZB,PZP1_BIS,PZ1,MM35
1.000000000000,101.6886952,100.7461200,100.0658219,100.0325758,100.3675111,100.4445580,100.4514004,100.2118751,100.9873325,100.9771723,101.0207273,100.8792947,100.1749180,100.4027777,100.5952780,100.6249515,100.4998242,100.5305236,100.4010680,100.3181553,100.2246922,99.67872606,99.57925113,99.53966485,99.52397838,99.50204251,99.53766174,100.1791745,100.1337620,100.0576301,100.0247832,99.94517903,99.87885230,99.81176394,100.1936659,100.0980822,99.71460077,99.64860846,99.60726061,100.0128575,99.82263794,100.7669457,100.0131988,100.0451955,100.6273516,100.4624288,100.9415768,100.7461963,100.6603365,99.47477574
